Metrica,Periodo,Ambito,Italiani,Stranieri
Arrivi,2021-08,Val di Fassa,82159,5992
Arrivi,2021-08,"San Martino di Castrozza, Primiero e Vanoi",25517,1292
Arrivi,2021-08,"Valsugana, Tesino e Valle dei Mocheni",20552,6554
Arrivi,2021-08,Altipiani cimbri e Vigolana,20042,1393
Arrivi,2021-08,"Rovereto, Vallagarina e Monte Baldo",8705,3401
Arrivi,2021-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",42584,60431
Arrivi,2021-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",43547,4299
Arrivi,2021-08,Val di Sole,48533,5128
Arrivi,2021-08,Val di Non,11530,3584
Arrivi,2021-08,Provincia,410487,113342
Arrivi,2021-09,"Trento, Monte Bondone e Altopiano di Pinè",15572,12836
Arrivi,2021-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",20370,6850
Arrivi,2021-09,Val di Fiemme e Val di Cembra,12014,5278
Arrivi,2021-09,Val di Fassa,31877,8846
Arrivi,2021-09,"San Martino di Castrozza, Primiero e Vanoi",12253,1829
Arrivi,2021-09,"Valsugana, Tesino e Valle dei Mocheni",11502,7039
Arrivi,2021-09,Altipiani cimbri e Vigolana,7546,1794
Arrivi,2021-09,"Rovereto, Vallagarina e Monte Baldo",3853,2788
Arrivi,2021-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",25251,56344
Arrivi,2021-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",12887,3518
Arrivi,2021-09,Val di Sole,12920,5368
Arrivi,2021-09,Val di Non,6765,4050
Arrivi,2021-09,Provincia,172810,116540
Arrivi,2021-10,"Trento, Monte Bondone e Altopiano di Pinè",17694,7333
Arrivi,2021-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",7332,2259
Arrivi,2021-10,Val di Fiemme e Val di Cembra,4455,1948
Arrivi,2021-10,Val di Fassa,7356,1502
Arrivi,2021-10,"San Martino di Castrozza, Primiero e Vanoi",5179,368
Arrivi,2021-10,"Valsugana, Tesino e Valle dei Mocheni",5982,2521
Arrivi,2021-10,Altipiani cimbri e Vigolana,1972,251
Arrivi,2021-10,"Rovereto, Vallagarina e Monte Baldo",3370,1630
Arrivi,2021-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",24250,38043
Arrivi,2021-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4918,994
Arrivi,2021-10,Val di Sole,3765,1149
Arrivi,2021-10,Val di Non,7795,1512
Arrivi,2021-10,Provincia,94068,59510
Arrivi,2021-11,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Arrivi,2021-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Arrivi,2021-11,Val di Fiemme e Val di Cembra,0,0
Arrivi,2021-11,Val di Fassa,0,0
Arrivi,2021-11,"San Martino di Castrozza, Primiero e Vanoi",0,0
Arrivi,2021-11,"Valsugana, Tesino e Valle dei Mocheni",0,0
Arrivi,2021-11,Altipiani cimbri e Vigolana,0,0
Arrivi,2021-11,"Rovereto, Vallagarina e Monte Baldo",0,0
Arrivi,2021-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Arrivi,2021-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Arrivi,2021-11,Val di Sole,0,0
Arrivi,2021-11,Val di Non,0,0
Arrivi,2021-11,Provincia,52634,12379
Arrivi,2021-12,"Trento, Monte Bondone e Altopiano di Pinè",23922,3676
Arrivi,2021-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",24152,1937
Arrivi,2021-12,Val di Fiemme e Val di Cembra,20190,7063
Arrivi,2021-12,Val di Fassa,45476,10645
Arrivi,2021-12,"San Martino di Castrozza, Primiero e Vanoi",15398,685
Arrivi,2021-12,"Valsugana, Tesino e Valle dei Mocheni",9957,424
Arrivi,2021-12,Altipiani cimbri e Vigolana,14594,1446
Arrivi,2021-12,"Rovereto, Vallagarina e Monte Baldo",5043,599
Arrivi,2021-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",16371,4213
Arrivi,2021-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",33706,6920
Arrivi,2021-12,Val di Sole,29658,11871
Arrivi,2021-12,Val di Non,5696,423
Arrivi,2021-12,Provincia,244163,49902
Presenze,2021-01,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2021-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2021-01,Val di Fiemme e Val di Cembra,0,0
Presenze,2021-01,Val di Fassa,0,0
Presenze,2021-01,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2021-01,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2021-01,Altipiani cimbri e Vigolana,0,0
Presenze,2021-01,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2021-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2021-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2021-01,Val di Sole,0,0
Presenze,2021-01,Val di Non,0,0
Presenze,2021-01,Provincia,30522,9568
Presenze,2021-02,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2021-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2021-02,Val di Fiemme e Val di Cembra,0,0
Presenze,2021-02,Val di Fassa,0,0
Presenze,2021-02,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2021-02,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2021-02,Altipiani cimbri e Vigolana,0,0
Presenze,2021-02,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2021-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2021-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2021-02,Val di Sole,0,0
Presenze,2021-02,Val di Non,0,0
Presenze,2021-02,Provincia,39570,6760
Presenze,2021-03,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2021-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2021-03,Val di Fiemme e Val di Cembra,0,0
Presenze,2021-03,Val di Fassa,0,0
Presenze,2021-03,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2021-03,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2021-03,Altipiani cimbri e Vigolana,0,0
Presenze,2021-03,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2021-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2021-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2021-03,Val di Sole,0,0
Presenze,2021-03,Val di Non,0,0
Presenze,2021-03,Provincia,31678,8005
Presenze,2021-04,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2021-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2021-04,Val di Fiemme e Val di Cembra,0,0
Presenze,2021-04,Val di Fassa,0,0
Presenze,2021-04,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2021-04,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2021-04,Altipiani cimbri e Vigolana,0,0
Presenze,2021-04,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2021-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2021-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2021-04,Val di Sole,0,0
Presenze,2021-04,Val di Non,0,0
Presenze,2021-04,Provincia,30327,6390
Presenze,2021-05,"Trento, Monte Bondone e Altopiano di Pinè",16226,3371
Presenze,2021-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",7659,888
Presenze,2021-05,Val di Fiemme e Val di Cembra,6763,816
Presenze,2021-05,Val di Fassa,10361,2363
Presenze,2021-05,"San Martino di Castrozza, Primiero e Vanoi",3938,261
Presenze,2021-05,"Valsugana, Tesino e Valle dei Mocheni",6366,2585
Presenze,2021-05,Altipiani cimbri e Vigolana,1860,136
Presenze,2021-05,"Rovereto, Vallagarina e Monte Baldo",6809,1162
Presenze,2021-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",34228,40764
Presenze,2021-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",6212,922
Presenze,2021-05,Val di Sole,5134,1533
Presenze,2021-05,Val di Non,6990,1009
Presenze,2021-05,Provincia,112546,55810
Presenze,2021-06,"Trento, Monte Bondone e Altopiano di Pinè",21972,8291
Presenze,2021-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",71285,8327
Presenze,2021-06,Val di Fiemme e Val di Cembra,32482,5238
Presenze,2021-06,Val di Fassa,92335,12780
Presenze,2021-06,"San Martino di Castrozza, Primiero e Vanoi",26988,1669
Presenze,2021-06,"Valsugana, Tesino e Valle dei Mocheni",19260,11873
Presenze,2021-06,Altipiani cimbri e Vigolana,17919,1935
Presenze,2021-06,"Rovereto, Vallagarina e Monte Baldo",12326,2671
Presenze,2021-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",61726,127752
Presenze,2021-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",27653,2833
Presenze,2021-06,Val di Sole,32414,5240
Presenze,2021-06,Val di Non,12574,3104
Presenze,2021-06,Provincia,428934,191713
Presenze,2021-07,"Trento, Monte Bondone e Altopiano di Pinè",51606,22985
Presenze,2021-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",220823,15626
Presenze,2021-07,Val di Fiemme e Val di Cembra,144506,11770
Presenze,2021-07,Val di Fassa,390939,27660
Presenze,2021-07,"San Martino di Castrozza, Primiero e Vanoi",104616,4170
Presenze,2021-07,"Valsugana, Tesino e Valle dei Mocheni",51479,20851
Presenze,2021-07,Altipiani cimbri e Vigolana,80653,3960
Presenze,2021-07,"Rovereto, Vallagarina e Monte Baldo",24088,5887
Presenze,2021-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",92723,237248
Presenze,2021-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",150209,13635
Presenze,2021-07,Val di Sole,174551,16301
Presenze,2021-07,Val di Non,29632,6718
Presenze,2021-07,Provincia,1515825,386811
Presenze,2021-08,"Trento, Monte Bondone e Altopiano di Pinè",85519,25404
Presenze,2021-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",270356,13430
Presenze,2021-08,Val di Fiemme e Val di Cembra,182613,9119
Presenze,2021-08,Val di Fassa,483789,21524
Presenze,2021-08,"San Martino di Castrozza, Primiero e Vanoi",137045,3390
Presenze,2021-08,"Valsugana, Tesino e Valle dei Mocheni",84814,24499
Presenze,2021-08,Altipiani cimbri e Vigolana,108648,4692
Presenze,2021-08,"Rovereto, Vallagarina e Monte Baldo",31454,7961
Presenze,2021-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",152893,261184
Presenze,2021-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",226736,12582
Presenze,2021-08,Val di Sole,267390,18336
Presenze,2021-08,Val di Non,48987,8064
Presenze,2021-08,Provincia,2080244,410185
Presenze,2021-09,"Trento, Monte Bondone e Altopiano di Pinè",33706,26060
Presenze,2021-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",88126,19990
Presenze,2021-09,Val di Fiemme e Val di Cembra,48652,18905
Presenze,2021-09,Val di Fassa,144325,29497
Presenze,2021-09,"San Martino di Castrozza, Primiero e Vanoi",46409,4444
Presenze,2021-09,"Valsugana, Tesino e Valle dei Mocheni",31666,26116
Presenze,2021-09,Altipiani cimbri e Vigolana,23668,6008
Presenze,2021-09,"Rovereto, Vallagarina e Monte Baldo",12586,6843
Presenze,2021-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",65264,234170
Presenze,2021-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",47552,8857
Presenze,2021-09,Val di Sole,54145,20725
Presenze,2021-09,Val di Non,17086,9554
Presenze,2021-09,Provincia,613185,411169
Presenze,2021-10,"Trento, Monte Bondone e Altopiano di Pinè",31326,15094
Presenze,2021-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",16189,7173
Presenze,2021-10,Val di Fiemme e Val di Cembra,10465,6298
Presenze,2021-10,Val di Fassa,16268,4063
Presenze,2021-10,"San Martino di Castrozza, Primiero e Vanoi",11524,1300
Presenze,2021-10,"Valsugana, Tesino e Valle dei Mocheni",13357,9084
Presenze,2021-10,Altipiani cimbri e Vigolana,4031,782
Presenze,2021-10,"Rovereto, Vallagarina e Monte Baldo",7877,3260
Presenze,2021-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",51317,153756
Presenze,2021-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",10921,3101
Presenze,2021-10,Val di Sole,7469,4467
Presenze,2021-10,Val di Non,14828,4749
Presenze,2021-10,Provincia,195572,213127
Presenze,2021-11,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2021-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2021-11,Val di Fiemme e Val di Cembra,0,0
Presenze,2021-11,Val di Fassa,0,0
Presenze,2021-11,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2021-11,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2021-11,Altipiani cimbri e Vigolana,0,0
Presenze,2021-11,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2021-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2021-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2021-11,Val di Sole,0,0
Presenze,2021-11,Val di Non,0,0
Presenze,2021-11,Provincia,102524,43620
Presenze,2021-12,"Trento, Monte Bondone e Altopiano di Pinè",48724,10856
Presenze,2021-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",80684,7283
Presenze,2021-12,Val di Fiemme e Val di Cembra,58153,32662
Presenze,2021-12,Val di Fassa,155399,51446
Presenze,2021-12,"San Martino di Castrozza, Primiero e Vanoi",42623,2344
Presenze,2021-12,"Valsugana, Tesino e Valle dei Mocheni",19552,1638
Presenze,2021-12,Altipiani cimbri e Vigolana,39380,6066
Presenze,2021-12,"Rovereto, Vallagarina e Monte Baldo",12402,1783
Presenze,2021-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",32770,14652
Presenze,2021-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",107631,34048
Presenze,2021-12,Val di Sole,95335,66831
Presenze,2021-12,Val di Non,11833,1539
Presenze,2021-12,Provincia,704486,231148
