Metrica,Periodo,Ambito,Italiani,Stranieri
Arrivi,2020-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Arrivi,2020-03,Val di Sole,0,0
Arrivi,2020-03,Val di Non,0,0
Arrivi,2020-04,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Arrivi,2020-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Arrivi,2020-04,Val di Fiemme e Val di Cembra,0,0
Arrivi,2020-04,Val di Fassa,0,0
Arrivi,2020-04,"San Martino di Castrozza, Primiero e Vanoi",0,0
Arrivi,2020-04,"Valsugana, Tesino e Valle dei Mocheni",0,0
Arrivi,2020-04,Altipiani cimbri e Vigolana,0,0
Arrivi,2020-04,"Rovereto, Vallagarina e Monte Baldo",0,0
Arrivi,2020-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Arrivi,2020-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Arrivi,2020-04,Val di Sole,0,0
Arrivi,2020-04,Val di Non,0,0
Arrivi,2020-05,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Arrivi,2020-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Arrivi,2020-05,Val di Fiemme e Val di Cembra,0,0
Arrivi,2020-05,Val di Fassa,0,0
Arrivi,2020-05,"San Martino di Castrozza, Primiero e Vanoi",0,0
Arrivi,2020-05,"Valsugana, Tesino e Valle dei Mocheni",0,0
Arrivi,2020-05,Altipiani cimbri e Vigolana,0,0
Arrivi,2020-05,"Rovereto, Vallagarina e Monte Baldo",0,0
Arrivi,2020-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Arrivi,2020-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Arrivi,2020-05,Val di Sole,0,0
Arrivi,2020-05,Val di Non,0,0
Arrivi,2020-06,"Trento, Monte Bondone e Altopiano di Pinè",4768,1301
Arrivi,2020-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",7231,534
Arrivi,2020-06,Val di Fiemme e Val di Cembra,3791,464
Arrivi,2020-06,Val di Fassa,9345,866
Arrivi,2020-06,"San Martino di Castrozza, Primiero e Vanoi",3842,215
Arrivi,2020-06,"Valsugana, Tesino e Valle dei Mocheni",3294,1072
Arrivi,2020-06,Altipiani cimbri e Vigolana,1994,124
Arrivi,2020-06,"Rovereto, Vallagarina e Monte Baldo",1645,435
Arrivi,2020-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14247,9615
Arrivi,2020-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3113,238
Arrivi,2020-06,Val di Sole,3274,252
Arrivi,2020-06,Val di Non,2848,468
Arrivi,2020-07,"Trento, Monte Bondone e Altopiano di Pinè",12613,5453
Arrivi,2020-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",34416,2928
Arrivi,2020-07,Val di Fiemme e Val di Cembra,21696,1837
Arrivi,2020-07,Val di Fassa,55833,4091
Arrivi,2020-07,"San Martino di Castrozza, Primiero e Vanoi",17086,931
Arrivi,2020-07,"Valsugana, Tesino e Valle dei Mocheni",11533,3353
Arrivi,2020-07,Altipiani cimbri e Vigolana,11222,602
Arrivi,2020-07,"Rovereto, Vallagarina e Monte Baldo",3257,1323
Arrivi,2020-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",33702,34780
Arrivi,2020-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",24097,2371
Arrivi,2020-07,Val di Sole,25164,2166
Arrivi,2020-07,Val di Non,8262,1983
Arrivi,2020-08,"Trento, Monte Bondone e Altopiano di Pinè",24516,7654
Arrivi,2020-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",48022,2957
Arrivi,2020-08,Val di Fiemme e Val di Cembra,33885,1495
Arrivi,2020-08,Val di Fassa,81845,4183
Arrivi,2020-08,"San Martino di Castrozza, Primiero e Vanoi",25241,846
Arrivi,2020-08,"Valsugana, Tesino e Valle dei Mocheni",21846,3438
Arrivi,2020-08,Altipiani cimbri e Vigolana,19395,609
Arrivi,2020-08,"Rovereto, Vallagarina e Monte Baldo",7425,2059
Arrivi,2020-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",54749,41751
Arrivi,2020-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",40801,2700
Arrivi,2020-08,Val di Sole,47414,2392
Arrivi,2020-08,Val di Non,12114,2113
Arrivi,2020-09,"Trento, Monte Bondone e Altopiano di Pinè",12590,7785
Arrivi,2020-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",18145,4568
Arrivi,2020-09,Val di Fiemme e Val di Cembra,11628,2819
Arrivi,2020-09,Val di Fassa,27255,5504
Arrivi,2020-09,"San Martino di Castrozza, Primiero e Vanoi",10611,992
Arrivi,2020-09,"Valsugana, Tesino e Valle dei Mocheni",8213,4456
Arrivi,2020-09,Altipiani cimbri e Vigolana,5688,579
Arrivi,2020-09,"Rovereto, Vallagarina e Monte Baldo",3118,1669
Arrivi,2020-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",27211,42704
Arrivi,2020-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",11226,2381
Arrivi,2020-09,Val di Sole,11874,2403
Arrivi,2020-09,Val di Non,6491,2488
Arrivi,2020-10,"Trento, Monte Bondone e Altopiano di Pinè",8643,3268
Arrivi,2020-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",4336,1182
Arrivi,2020-10,Val di Fiemme e Val di Cembra,2289,719
Arrivi,2020-10,Val di Fassa,4239,581
Arrivi,2020-10,"San Martino di Castrozza, Primiero e Vanoi",3748,271
Arrivi,2020-10,"Valsugana, Tesino e Valle dei Mocheni",2981,948
Arrivi,2020-10,Altipiani cimbri e Vigolana,1197,52
Arrivi,2020-10,"Rovereto, Vallagarina e Monte Baldo",2681,808
Arrivi,2020-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14549,17634
Arrivi,2020-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3976,874
Arrivi,2020-10,Val di Sole,2014,750
Arrivi,2020-10,Val di Non,4955,692
Arrivi,2020-11,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Arrivi,2020-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Arrivi,2020-11,Val di Fiemme e Val di Cembra,0,0
Arrivi,2020-11,Val di Fassa,0,0
Arrivi,2020-11,"San Martino di Castrozza, Primiero e Vanoi",0,0
Arrivi,2020-11,"Valsugana, Tesino e Valle dei Mocheni",0,0
Arrivi,2020-11,Altipiani cimbri e Vigolana,0,0
Arrivi,2020-11,"Rovereto, Vallagarina e Monte Baldo",0,0
Arrivi,2020-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Arrivi,2020-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Arrivi,2020-11,Val di Sole,0,0
Arrivi,2020-11,Val di Non,0,0
Arrivi,2020-12,"Trento, Monte Bondone e Altopiano di Pinè",3618,550
Arrivi,2020-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",778,222
Arrivi,2020-12,Val di Fiemme e Val di Cembra,1587,74
Arrivi,2020-12,Val di Fassa,1860,290
Arrivi,2020-12,"San Martino di Castrozza, Primiero e Vanoi",1410,30
Arrivi,2020-12,"Valsugana, Tesino e Valle dei Mocheni",582,47
Arrivi,2020-12,Altipiani cimbri e Vigolana,1069,177
Arrivi,2020-12,"Rovereto, Vallagarina e Monte Baldo",818,106
Arrivi,2020-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",1619,138
Arrivi,2020-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3030,403
Arrivi,2020-12,Val di Sole,844,82
Arrivi,2020-12,Val di Non,729,12
Presenze,2020-01,"Trento, Monte Bondone e Altopiano di Pinè",49420,25367
Presenze,2020-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",148193,39424
Presenze,2020-01,Val di Fiemme e Val di Cembra,62504,78445
Presenze,2020-01,Val di Fassa,223342,178573
Presenze,2020-01,"San Martino di Castrozza, Primiero e Vanoi",71068,18634
Presenze,2020-01,"Valsugana, Tesino e Valle dei Mocheni",16508,1894
Presenze,2020-01,Altipiani cimbri e Vigolana,57342,30224
Presenze,2020-01,"Rovereto, Vallagarina e Monte Baldo",24939,3772
Presenze,2020-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",29347,25684
Presenze,2020-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",119513,89006
Presenze,2020-01,Val di Sole,160289,156526
Presenze,2020-01,Val di Non,12844,1400
Presenze,2020-02,"Trento, Monte Bondone e Altopiano di Pinè",33696,40167
Presenze,2020-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",141458,55104
Presenze,2020-02,Val di Fiemme e Val di Cembra,49938,106398
Presenze,2020-02,Val di Fassa,200178,244134
Presenze,2020-02,"San Martino di Castrozza, Primiero e Vanoi",71608,28905
Presenze,2020-02,"Valsugana, Tesino e Valle dei Mocheni",9600,5235
Presenze,2020-02,Altipiani cimbri e Vigolana,45342,58638
Presenze,2020-02,"Rovereto, Vallagarina e Monte Baldo",19077,6479
Presenze,2020-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",15235,10061
Presenze,2020-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",112944,119563
Presenze,2020-02,Val di Sole,113645,225716
Presenze,2020-02,Val di Non,10393,2194
Presenze,2020-03,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2020-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2020-03,Val di Fiemme e Val di Cembra,0,0
Presenze,2020-03,Val di Fassa,0,0
Presenze,2020-03,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2020-03,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2020-03,Altipiani cimbri e Vigolana,0,0
Presenze,2020-03,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2020-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2020-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2020-03,Val di Sole,0,0
Presenze,2020-03,Val di Non,0,0
Presenze,2020-04,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2020-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2020-04,Val di Fiemme e Val di Cembra,0,0
Presenze,2020-04,Val di Fassa,0,0
Presenze,2020-04,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2020-04,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2020-04,Altipiani cimbri e Vigolana,0,0
Presenze,2020-04,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2020-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2020-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2020-04,Val di Sole,0,0
Presenze,2020-04,Val di Non,0,0
Presenze,2020-05,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2020-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2020-05,Val di Fiemme e Val di Cembra,0,0
Presenze,2020-05,Val di Fassa,0,0
Presenze,2020-05,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2020-05,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2020-05,Altipiani cimbri e Vigolana,0,0
Presenze,2020-05,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2020-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2020-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2020-05,Val di Sole,0,0
Presenze,2020-05,Val di Non,0,0
Presenze,2020-06,"Trento, Monte Bondone e Altopiano di Pinè",9076,2418
Presenze,2020-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",20984,1259
Presenze,2020-06,Val di Fiemme e Val di Cembra,11001,1334
Presenze,2020-06,Val di Fassa,26188,2346
Presenze,2020-06,"San Martino di Castrozza, Primiero e Vanoi",9684,384
Presenze,2020-06,"Valsugana, Tesino e Valle dei Mocheni",6850,2933
Presenze,2020-06,Altipiani cimbri e Vigolana,5769,331
Presenze,2020-06,"Rovereto, Vallagarina e Monte Baldo",4154,1041
Presenze,2020-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",25736,28605
Presenze,2020-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",7069,497
Presenze,2020-06,Val di Sole,9098,703
Presenze,2020-06,Val di Non,6407,1054
Presenze,2020-07,"Trento, Monte Bondone e Altopiano di Pinè",32813,9116
Presenze,2020-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",167697,7579
Presenze,2020-07,Val di Fiemme e Val di Cembra,103609,6238
Presenze,2020-07,Val di Fassa,275119,13247
Presenze,2020-07,"San Martino di Castrozza, Primiero e Vanoi",81151,2489
Presenze,2020-07,"Valsugana, Tesino e Valle dei Mocheni",36404,11979
Presenze,2020-07,Altipiani cimbri e Vigolana,49919,2001
Presenze,2020-07,"Rovereto, Vallagarina e Monte Baldo",9549,2916
Presenze,2020-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",84325,126886
Presenze,2020-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",99558,6515
Presenze,2020-07,Val di Sole,117695,7171
Presenze,2020-07,Val di Non,27313,3892
Presenze,2020-08,"Trento, Monte Bondone e Altopiano di Pinè",76076,13464
Presenze,2020-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",246258,8032
Presenze,2020-08,Val di Fiemme e Val di Cembra,178463,5070
Presenze,2020-08,Val di Fassa,432385,14360
Presenze,2020-08,"San Martino di Castrozza, Primiero e Vanoi",127431,2441
Presenze,2020-08,"Valsugana, Tesino e Valle dei Mocheni",78983,12672
Presenze,2020-08,Altipiani cimbri e Vigolana,97686,2179
Presenze,2020-08,"Rovereto, Vallagarina e Monte Baldo",25130,4223
Presenze,2020-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",175045,161585
Presenze,2020-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",198139,7360
Presenze,2020-08,Val di Sole,242379,6755
Presenze,2020-08,Val di Non,47853,4226
Presenze,2020-09,"Trento, Monte Bondone e Altopiano di Pinè",26800,14579
Presenze,2020-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",74872,14987
Presenze,2020-09,Val di Fiemme e Val di Cembra,41948,9907
Presenze,2020-09,Val di Fassa,113719,18583
Presenze,2020-09,"San Martino di Castrozza, Primiero e Vanoi",38347,2531
Presenze,2020-09,"Valsugana, Tesino e Valle dei Mocheni",22303,16505
Presenze,2020-09,Altipiani cimbri e Vigolana,19582,2331
Presenze,2020-09,"Rovereto, Vallagarina e Monte Baldo",8823,3765
Presenze,2020-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",66096,166521
Presenze,2020-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",36803,6489
Presenze,2020-09,Val di Sole,47931,8430
Presenze,2020-09,Val di Non,16651,5537
Presenze,2020-10,"Trento, Monte Bondone e Altopiano di Pinè",17287,7663
Presenze,2020-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",9451,4107
Presenze,2020-10,Val di Fiemme e Val di Cembra,5990,2666
Presenze,2020-10,Val di Fassa,9667,1800
Presenze,2020-10,"San Martino di Castrozza, Primiero e Vanoi",8653,906
Presenze,2020-10,"Valsugana, Tesino e Valle dei Mocheni",6494,3279
Presenze,2020-10,Altipiani cimbri e Vigolana,2414,107
Presenze,2020-10,"Rovereto, Vallagarina e Monte Baldo",6180,1774
Presenze,2020-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",33518,74255
Presenze,2020-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",8324,2620
Presenze,2020-10,Val di Sole,4367,2186
Presenze,2020-10,Val di Non,9795,1788
Presenze,2020-11,"Trento, Monte Bondone e Altopiano di Pinè",0,0
Presenze,2020-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",0,0
Presenze,2020-11,Val di Fiemme e Val di Cembra,0,0
Presenze,2020-11,Val di Fassa,0,0
Presenze,2020-11,"San Martino di Castrozza, Primiero e Vanoi",0,0
Presenze,2020-11,"Valsugana, Tesino e Valle dei Mocheni",0,0
Presenze,2020-11,Altipiani cimbri e Vigolana,0,0
Presenze,2020-11,"Rovereto, Vallagarina e Monte Baldo",0,0
Presenze,2020-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",0,0
Presenze,2020-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",0,0
Presenze,2020-11,Val di Sole,0,0
Presenze,2020-11,Val di Non,0,0
Presenze,2020-12,"Trento, Monte Bondone e Altopiano di Pinè",7509,1630
Presenze,2020-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",2024,1005
Presenze,2020-12,Val di Fiemme e Val di Cembra,4528,210
Presenze,2020-12,Val di Fassa,4293,939
Presenze,2020-12,"San Martino di Castrozza, Primiero e Vanoi",2867,91
Presenze,2020-12,"Valsugana, Tesino e Valle dei Mocheni",2391,300
Presenze,2020-12,Altipiani cimbri e Vigolana,2540,443
Presenze,2020-12,"Rovereto, Vallagarina e Monte Baldo",2630,340
Presenze,2020-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",3516,296
Presenze,2020-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",8232,1324
Presenze,2020-12,Val di Sole,1657,185
Presenze,2020-12,Val di Non,1598,177
