Metrica,Periodo,Ambito,Italiani,Stranieri
Arrivi,2014-04,Altipiani cimbri e Vigolana,1058,155
Arrivi,2014-04,"Rovereto, Vallagarina e Monte Baldo",3640,2665
Arrivi,2014-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",15947,41073
Arrivi,2014-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",3997,1273
Arrivi,2014-04,Val di Sole,3697,6858
Arrivi,2014-04,Val di Non,4246,1535
Arrivi,2014-04,Provincia,61080,68374
Arrivi,2014-05,"Trento, Monte Bondone e Altopiano di Pinè",10608,7033
Arrivi,2014-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",3487,4158
Arrivi,2014-05,Val di Fiemme e Val di Cembra,2401,2347
Arrivi,2014-05,Val di Fassa,2305,1538
Arrivi,2014-05,"San Martino di Castrozza, Primiero e Vanoi",2162,243
Arrivi,2014-05,"Valsugana, Tesino e Valle dei Mocheni",7143,6131
Arrivi,2014-05,Altipiani cimbri e Vigolana,1253,451
Arrivi,2014-05,"Rovereto, Vallagarina e Monte Baldo",3815,3674
Arrivi,2014-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14796,49941
Arrivi,2014-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",1397,531
Arrivi,2014-05,Val di Sole,3506,1150
Arrivi,2014-05,Val di Non,4291,2047
Arrivi,2014-05,Provincia,57164,79244
Arrivi,2014-06,"Trento, Monte Bondone e Altopiano di Pinè",8894,9692
Arrivi,2014-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",13564,5660
Arrivi,2014-06,Val di Fiemme e Val di Cembra,7325,5042
Arrivi,2014-06,Val di Fassa,19785,6847
Arrivi,2014-06,"San Martino di Castrozza, Primiero e Vanoi",5745,1169
Arrivi,2014-06,"Valsugana, Tesino e Valle dei Mocheni",6037,6881
Arrivi,2014-06,Altipiani cimbri e Vigolana,4827,1778
Arrivi,2014-06,"Rovereto, Vallagarina e Monte Baldo",3178,3712
Arrivi,2014-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14780,57337
Arrivi,2014-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",5620,1713
Arrivi,2014-06,Val di Sole,7712,3747
Arrivi,2014-06,Val di Non,4151,3272
Arrivi,2014-06,Provincia,101618,106850
Arrivi,2014-07,"Trento, Monte Bondone e Altopiano di Pinè",13630,14486
Arrivi,2014-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",24001,5078
Arrivi,2014-07,Val di Fiemme e Val di Cembra,16578,4001
Arrivi,2014-07,Val di Fassa,48352,8555
Arrivi,2014-07,"San Martino di Castrozza, Primiero e Vanoi",14032,2517
Arrivi,2014-07,"Valsugana, Tesino e Valle dei Mocheni",9208,7110
Arrivi,2014-07,Altipiani cimbri e Vigolana,9939,3045
Arrivi,2014-07,"Rovereto, Vallagarina e Monte Baldo",5156,4004
Arrivi,2014-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",14720,61618
Arrivi,2014-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",20942,4807
Arrivi,2014-07,Val di Sole,25093,3816
Arrivi,2014-07,Val di Non,6397,3046
Arrivi,2014-07,Provincia,208048,122083
Arrivi,2014-08,"Trento, Monte Bondone e Altopiano di Pinè",15517,13608
Arrivi,2014-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",35994,4386
Arrivi,2014-08,Val di Fiemme e Val di Cembra,24000,2752
Arrivi,2014-08,Val di Fassa,64706,7925
Arrivi,2014-08,"San Martino di Castrozza, Primiero e Vanoi",20233,1104
Arrivi,2014-08,"Valsugana, Tesino e Valle dei Mocheni",14297,6719
Arrivi,2014-08,Altipiani cimbri e Vigolana,15253,1549
Arrivi,2014-08,"Rovereto, Vallagarina e Monte Baldo",6438,4667
Arrivi,2014-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",25558,65378
Arrivi,2014-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",26664,4356
Arrivi,2014-08,Val di Sole,38034,3555
Arrivi,2014-08,Val di Non,8314,3661
Arrivi,2014-08,Provincia,295008,119660
Arrivi,2014-09,"Trento, Monte Bondone e Altopiano di Pinè",10341,10610
Arrivi,2014-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",9796,7136
Arrivi,2014-09,Val di Fiemme e Val di Cembra,7844,5898
Arrivi,2014-09,Val di Fassa,15584,7254
Arrivi,2014-09,"San Martino di Castrozza, Primiero e Vanoi",7616,1178
Arrivi,2014-09,"Valsugana, Tesino e Valle dei Mocheni",7027,7575
Arrivi,2014-09,Altipiani cimbri e Vigolana,3797,1531
Arrivi,2014-09,"Rovereto, Vallagarina e Monte Baldo",4922,5098
Arrivi,2014-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",12307,58837
Arrivi,2014-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",5060,2101
Arrivi,2014-09,Val di Sole,6326,4812
Arrivi,2014-09,Val di Non,5309,3419
Arrivi,2014-09,Provincia,95929,115449
Arrivi,2014-10,"Trento, Monte Bondone e Altopiano di Pinè",10674,5881
Arrivi,2014-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",2608,5020
Arrivi,2014-10,Val di Fiemme e Val di Cembra,2975,5976
Arrivi,2014-10,Val di Fassa,2527,1209
Arrivi,2014-10,"San Martino di Castrozza, Primiero e Vanoi",2382,172
Arrivi,2014-10,"Valsugana, Tesino e Valle dei Mocheni",4780,4393
Arrivi,2014-10,Altipiani cimbri e Vigolana,1310,678
Arrivi,2014-10,"Rovereto, Vallagarina e Monte Baldo",3036,3086
Arrivi,2014-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",11751,38907
Arrivi,2014-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",1627,486
Arrivi,2014-10,Val di Sole,1438,1648
Arrivi,2014-10,Val di Non,5046,2002
Arrivi,2014-10,Provincia,50154,69458
Arrivi,2014-11,"Trento, Monte Bondone e Altopiano di Pinè",12719,3502
Arrivi,2014-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",1867,934
Arrivi,2014-11,Val di Fiemme e Val di Cembra,1011,256
Arrivi,2014-11,Val di Fassa,1219,69
Arrivi,2014-11,"San Martino di Castrozza, Primiero e Vanoi",1277,42
Arrivi,2014-11,"Valsugana, Tesino e Valle dei Mocheni",4010,411
Arrivi,2014-11,Altipiani cimbri e Vigolana,1049,71
Arrivi,2014-11,"Rovereto, Vallagarina e Monte Baldo",3236,1284
Arrivi,2014-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",8797,6174
Arrivi,2014-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",1875,203
Arrivi,2014-11,Val di Sole,1071,105
Arrivi,2014-11,Val di Non,2509,126
Arrivi,2014-11,Provincia,40640,13177
Arrivi,2014-12,"Trento, Monte Bondone e Altopiano di Pinè",23500,3393
Arrivi,2014-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",21168,1654
Arrivi,2014-12,Val di Fiemme e Val di Cembra,18928,6734
Arrivi,2014-12,Val di Fassa,37119,9994
Arrivi,2014-12,"San Martino di Castrozza, Primiero e Vanoi",13691,856
Arrivi,2014-12,"Valsugana, Tesino e Valle dei Mocheni",12132,382
Arrivi,2014-12,Altipiani cimbri e Vigolana,12059,906
Arrivi,2014-12,"Rovereto, Vallagarina e Monte Baldo",7629,1068
Arrivi,2014-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",18515,5647
Arrivi,2014-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",25079,7095
Arrivi,2014-12,Val di Sole,25018,13364
Arrivi,2014-12,Val di Non,7658,508
Arrivi,2014-12,Provincia,222496,51601
Presenze,2014-01,"Trento, Monte Bondone e Altopiano di Pinè",28964,13902
Presenze,2014-01,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",118315,30659
Presenze,2014-01,Val di Fiemme e Val di Cembra,49123,74686
Presenze,2014-01,Val di Fassa,187377,163231
Presenze,2014-01,"San Martino di Castrozza, Primiero e Vanoi",62068,10905
Presenze,2014-01,"Valsugana, Tesino e Valle dei Mocheni",13734,1387
Presenze,2014-01,Altipiani cimbri e Vigolana,49040,28045
Presenze,2014-01,"Rovereto, Vallagarina e Monte Baldo",17742,5024
Presenze,2014-01,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",24114,23125
Presenze,2014-01,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",95122,81302
Presenze,2014-01,Val di Sole,148949,109795
Presenze,2014-01,Val di Non,12816,777
Presenze,2014-01,Provincia,807364,542838
Presenze,2014-02,"Trento, Monte Bondone e Altopiano di Pinè",22033,19184
Presenze,2014-02,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",99684,58889
Presenze,2014-02,Val di Fiemme e Val di Cembra,37313,96267
Presenze,2014-02,Val di Fassa,163321,183576
Presenze,2014-02,"San Martino di Castrozza, Primiero e Vanoi",56321,22210
Presenze,2014-02,"Valsugana, Tesino e Valle dei Mocheni",9519,2023
Presenze,2014-02,Altipiani cimbri e Vigolana,41055,45968
Presenze,2014-02,"Rovereto, Vallagarina e Monte Baldo",13559,7733
Presenze,2014-02,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",8117,4914
Presenze,2014-02,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",93914,84263
Presenze,2014-02,Val di Sole,115701,158893
Presenze,2014-02,Val di Non,9513,1655
Presenze,2014-02,Provincia,670050,685575
Presenze,2014-03,"Trento, Monte Bondone e Altopiano di Pinè",30176,15615
Presenze,2014-03,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",78756,33644
Presenze,2014-03,Val di Fiemme e Val di Cembra,34803,77712
Presenze,2014-03,Val di Fassa,143311,159600
Presenze,2014-03,"San Martino di Castrozza, Primiero e Vanoi",50479,8633
Presenze,2014-03,"Valsugana, Tesino e Valle dei Mocheni",8451,2216
Presenze,2014-03,Altipiani cimbri e Vigolana,35696,21365
Presenze,2014-03,"Rovereto, Vallagarina e Monte Baldo",13301,3123
Presenze,2014-03,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",13467,41473
Presenze,2014-03,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",91099,63314
Presenze,2014-03,Val di Sole,117136,146284
Presenze,2014-03,Val di Non,9908,2115
Presenze,2014-03,Provincia,626583,575094
Presenze,2014-04,"Trento, Monte Bondone e Altopiano di Pinè",19893,9967
Presenze,2014-04,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",8076,5936
Presenze,2014-04,Val di Fiemme e Val di Cembra,8212,16377
Presenze,2014-04,Val di Fassa,7761,5444
Presenze,2014-04,"San Martino di Castrozza, Primiero e Vanoi",6754,1019
Presenze,2014-04,"Valsugana, Tesino e Valle dei Mocheni",11226,11554
Presenze,2014-04,Altipiani cimbri e Vigolana,2243,427
Presenze,2014-04,"Rovereto, Vallagarina e Monte Baldo",6107,4800
Presenze,2014-04,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",38202,140676
Presenze,2014-04,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",10580,7441
Presenze,2014-04,Val di Sole,11998,47334
Presenze,2014-04,Val di Non,9719,5244
Presenze,2014-04,Provincia,140771,256219
Presenze,2014-05,"Trento, Monte Bondone e Altopiano di Pinè",19957,13052
Presenze,2014-05,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",6538,13924
Presenze,2014-05,Val di Fiemme e Val di Cembra,5197,8503
Presenze,2014-05,Val di Fassa,5224,3833
Presenze,2014-05,"San Martino di Castrozza, Primiero e Vanoi",3964,544
Presenze,2014-05,"Valsugana, Tesino e Valle dei Mocheni",13961,19492
Presenze,2014-05,Altipiani cimbri e Vigolana,2165,1801
Presenze,2014-05,"Rovereto, Vallagarina e Monte Baldo",6302,5563
Presenze,2014-05,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",35202,191379
Presenze,2014-05,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4246,1502
Presenze,2014-05,Val di Sole,6638,3310
Presenze,2014-05,Val di Non,8304,6790
Presenze,2014-05,Provincia,117698,269693
Presenze,2014-06,"Trento, Monte Bondone e Altopiano di Pinè",19709,21117
Presenze,2014-06,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",57478,19705
Presenze,2014-06,Val di Fiemme e Val di Cembra,24245,18471
Presenze,2014-06,Val di Fassa,66255,23820
Presenze,2014-06,"San Martino di Castrozza, Primiero e Vanoi",23721,4546
Presenze,2014-06,"Valsugana, Tesino e Valle dei Mocheni",28990,25293
Presenze,2014-06,Altipiani cimbri e Vigolana,12967,6933
Presenze,2014-06,"Rovereto, Vallagarina e Monte Baldo",9213,6831
Presenze,2014-06,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",42246,224817
Presenze,2014-06,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",19182,4003
Presenze,2014-06,Val di Sole,25445,12895
Presenze,2014-06,Val di Non,10206,10299
Presenze,2014-06,Provincia,339657,378730
Presenze,2014-07,"Trento, Monte Bondone e Altopiano di Pinè",37809,28532
Presenze,2014-07,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",178598,14098
Presenze,2014-07,Val di Fiemme e Val di Cembra,109805,15835
Presenze,2014-07,Val di Fassa,298772,33491
Presenze,2014-07,"San Martino di Castrozza, Primiero e Vanoi",89567,6053
Presenze,2014-07,"Valsugana, Tesino e Valle dei Mocheni",56003,28192
Presenze,2014-07,Altipiani cimbri e Vigolana,54619,14942
Presenze,2014-07,"Rovereto, Vallagarina e Monte Baldo",25124,6443
Presenze,2014-07,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",55840,275242
Presenze,2014-07,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",104076,15893
Presenze,2014-07,Val di Sole,160525,12775
Presenze,2014-07,Val di Non,27149,7870
Presenze,2014-07,Provincia,1197887,459366
Presenze,2014-08,"Trento, Monte Bondone e Altopiano di Pinè",49723,26708
Presenze,2014-08,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",213828,11086
Presenze,2014-08,Val di Fiemme e Val di Cembra,147627,10757
Presenze,2014-08,Val di Fassa,389707,28887
Presenze,2014-08,"San Martino di Castrozza, Primiero e Vanoi",119768,3461
Presenze,2014-08,"Valsugana, Tesino e Valle dei Mocheni",73478,25647
Presenze,2014-08,Altipiani cimbri e Vigolana,76851,5717
Presenze,2014-08,"Rovereto, Vallagarina e Monte Baldo",20331,7662
Presenze,2014-08,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",98188,287364
Presenze,2014-08,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",154532,15123
Presenze,2014-08,Val di Sole,229955,9844
Presenze,2014-08,Val di Non,35510,9639
Presenze,2014-08,Provincia,1609498,441895
Presenze,2014-09,"Trento, Monte Bondone e Altopiano di Pinè",24720,23767
Presenze,2014-09,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",63322,25617
Presenze,2014-09,Val di Fiemme e Val di Cembra,33470,23457
Presenze,2014-09,Val di Fassa,83310,30768
Presenze,2014-09,"San Martino di Castrozza, Primiero e Vanoi",39796,3038
Presenze,2014-09,"Valsugana, Tesino e Valle dei Mocheni",27484,27701
Presenze,2014-09,Altipiani cimbri e Vigolana,13030,6452
Presenze,2014-09,"Rovereto, Vallagarina e Monte Baldo",9004,8368
Presenze,2014-09,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",35401,249592
Presenze,2014-09,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",26369,6104
Presenze,2014-09,Val di Sole,33683,18029
Presenze,2014-09,Val di Non,13819,11380
Presenze,2014-09,Provincia,403408,434273
Presenze,2014-10,"Trento, Monte Bondone e Altopiano di Pinè",19002,13339
Presenze,2014-10,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",4563,17817
Presenze,2014-10,Val di Fiemme e Val di Cembra,5991,19964
Presenze,2014-10,Val di Fassa,5871,3894
Presenze,2014-10,"San Martino di Castrozza, Primiero e Vanoi",5712,422
Presenze,2014-10,"Valsugana, Tesino e Valle dei Mocheni",11555,14519
Presenze,2014-10,Altipiani cimbri e Vigolana,2024,1774
Presenze,2014-10,"Rovereto, Vallagarina e Monte Baldo",5074,4904
Presenze,2014-10,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",28674,151159
Presenze,2014-10,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",4856,1210
Presenze,2014-10,Val di Sole,3475,5690
Presenze,2014-10,Val di Non,9656,6607
Presenze,2014-10,Provincia,106453,241299
Presenze,2014-11,"Trento, Monte Bondone e Altopiano di Pinè",21622,6835
Presenze,2014-11,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",3168,1715
Presenze,2014-11,Val di Fiemme e Val di Cembra,1829,685
Presenze,2014-11,Val di Fassa,2480,148
Presenze,2014-11,"San Martino di Castrozza, Primiero e Vanoi",3100,78
Presenze,2014-11,"Valsugana, Tesino e Valle dei Mocheni",7717,1484
Presenze,2014-11,Altipiani cimbri e Vigolana,1835,320
Presenze,2014-11,"Rovereto, Vallagarina e Monte Baldo",5322,2190
Presenze,2014-11,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",15091,19163
Presenze,2014-11,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",5273,542
Presenze,2014-11,Val di Sole,2610,224
Presenze,2014-11,Val di Non,4561,288
Presenze,2014-11,Provincia,74608,33672
Presenze,2014-12,"Trento, Monte Bondone e Altopiano di Pinè",47836,8661
Presenze,2014-12,"Altopiano della Paganella, Piana della Rotaliana e San Lorenzo Dorsino",70330,5877
Presenze,2014-12,Val di Fiemme e Val di Cembra,57843,28801
Presenze,2014-12,Val di Fassa,138286,49693
Presenze,2014-12,"San Martino di Castrozza, Primiero e Vanoi",44568,3691
Presenze,2014-12,"Valsugana, Tesino e Valle dei Mocheni",24236,921
Presenze,2014-12,Altipiani cimbri e Vigolana,34249,3945
Presenze,2014-12,"Rovereto, Vallagarina e Monte Baldo",15538,2306
Presenze,2014-12,"Garda trentino, Valle di Ledro, Terme di Comano e Valle dei Laghi",34519,18574
Presenze,2014-12,"Madonna di Campiglio, Pinzolo, Val Rendena, Giudicarie centrali e Valle del Chiese",86442,37423
Presenze,2014-12,Val di Sole,97808,74689
Presenze,2014-12,Val di Non,16290,1336
Presenze,2014-12,Provincia,667945,235917
